ZoneID,ToZoneID,Latitude,Longitude,Distance,Band
1,1,54.703343,-3.2807922,0,0
1,2,57.237544,-2.7929751,283.7083566,275
1,3,53.524482,-1.5494823,173.2399465,175
1,4,51.355997,-2.4932074,376.1148361,375
1,5,52.495176,-1.8801345,262.5710452,275
1,6,52.578651,-1.1988298,273.5201003,275
1,7,53.699199,-2.4636348,123.7970591,125
1,8,53.824529,-3.0243034,99.20811592,100
1,9,53.584559,-2.4826348,134.9650144,125
1,10,50.74482,-1.8393092,450.9638969,450
1,11,53.843678,-1.8506703,133.5011854,125
1,12,51.553367,-3.613314,351.1722141,350
1,13,52.188609,-0.45486269,336.8523129,325
1,14,51.45504,-0.76631993,398.6402165,400
1,15,51.445696,-1.2844366,386.2620307,375
1,16,55.526331,-2.7885726,96.82270771,100
1,17,50.846246,-0.1301968,478.7314278,475
1,18,51.781388,-0.80565504,364.5813032,375
1,19,53.720427,-1.9501065,139.6148145,150
1,20,51.503147,-3.205475,356.0778185,350
1,21,54.982614,-2.8325357,42.36351493,50
1,22,51.894893,-4.2139463,318.6191271,325
1,23,52.29802,-3.9499811,271.2953993,275
1,24,52.740006,-1.1403301,260.1036377,250
1,25,51.470949,-2.6127479,362.3792889,350
1,26,53.165836,-2.300626,182.772565,175
1,27,53.147443,-3.7466843,175.8164619,175
1,28,52.506911,-0.70211934,298.0087408,300
1,29,52.414136,-1.5225461,280.0388919,275
1,30,52.178947,0.094035346,359.2842386,350
1,31,52.336644,0.27635061,353.4277695,350
1,32,52.451229,-0.13158562,325.9278324,325
1,33,52.696283,-1.8204725,243.2191875,250
1,34,51.845278,-1.9706451,329.7385698,325
1,35,53.150161,-2.8667844,174.9460873,175
1,36,55.911349,-3.2645951,134.4511476,125
1,37,55.876281,-4.2316167,143.842983,150
1,38,50.442645,-4.9585661,487.4940846,475
1,39,54.74102,-1.5428965,112.0187913,100
1,40,54.771699,-1.3564076,124.1379543,125
1,41,54.685281,-1.9785006,83.96547248,75
1,42,53.055608,-2.5346635,189.7836779,200
1,43,54.329751,-2.9711899,46.15319812,50
1,44,54.535381,-1.5590276,112.7416424,125
1,45,52.914724,-1.4700544,231.9777014,225
1,46,53.533907,-1.1045433,192.7727736,200
1,47,52.49227,-2.1017429,258.0731334,250
1,48,53.111185,-3.2607918,177.166785,175
1,49,53.367532,-1.8491215,175.7312037,175
1,50,53.211538,-1.3840145,207.4522035,200
1,51,53.130015,-1.6120678,206.5257135,200
1,52,50.444931,-3.5863111,474.1993963,475
1,53,50.820407,-3.4055404,432.0652169,425
1,54,50.94661,-4.0708534,421.3439364,425
1,55,50.538682,-3.8759111,465.0789563,475
1,56,50.79741,-2.3208769,439.3063591,450
1,57,55.057044,-4.026598,61.96750343,50
1,58,56.707601,-2.9123629,224.2751156,225
1,59,52.448001,-0.51028166,310.7895071,300
1,60,53.879279,-0.46810889,204.7501686,200
1,61,52.888161,-1.903162,221.4033578,225
1,62,50.926465,-1.3297789,440.2063391,450
1,63,54.604659,-2.6263854,43.62870565,50
1,64,52.938167,-1.3567595,233.6823952,225
1,65,55.454514,-4.2882494,105.4898136,100
1,66,55.962957,-4.2245237,152.4498797,150
1,67,55.941928,-2.7277556,142.243222,150
1,68,55.745386,-4.3675535,135.0268895,125
1,69,50.937523,0.36725653,485.6141818,475
1,70,51.852716,0.83001784,419.0837729,425
1,71,51.652698,0.46820017,421.7646882,425
1,72,50.717005,-3.5110951,443.7593531,450
1,73,50.853811,-1.2099664,450.3900138,450
1,74,56.001593,-3.7721695,147.8180479,150
1,75,56.229659,-3.1655369,170.0336784,175
1,76,50.806452,-1.1629521,456.4040809,450
1,77,52.89354,-4.1037228,208.5558429,200
1,78,51.126182,-0.19621539,448.6670127,450
1,79,51.806873,-2.3787485,327.8086217,325
1,80,53.333872,-2.6809325,157.3671358,150
1,81,52.538578,-1.0094038,283.8364514,275
1,82,54.674675,-1.2702481,129.6457799,125
1,83,50.872361,-0.99035923,453.2411261,450
1,84,52.608632,-1.3870115,264.5168718,275
1,85,51.040172,-0.94063138,436.8333852,425
1,86,50.857872,-1.6315641,441.9777615,450
1,87,51.258441,-1.0947258,410.3308659,400
1,88,51.133886,-1.5059904,414.5961387,425
1,89,51.026457,-1.2438248,431.3624707,425
1,90,51.543914,-0.43918647,399.5595967,400
1,91,52.110766,-2.7398073,290.6782872,300
1,92,51.88065,-0.099732385,378.8472589,375
1,93,51.735915,-0.30190589,385.3513467,375
1,94,51.727716,-0.4814434,380.1120553,375
1,95,57.588221,-4.6602743,332.3826072,325
1,96,53.278489,-4.3685632,173.864862,175
1,97,50.671307,-1.3282522,467.4971736,475
1,98,52.437,-0.75988361,302.3678403,300
1,99,53.765937,-0.33133554,218.7076836,225
1,100,53.642381,-1.7906204,152.9631801,150
1,101,53.430802,-2.8332774,144.594436,150
1,102,51.091948,0.90501965,490.470792,500
1,103,51.248977,1.1919614,487.5952852,500
1,104,51.24609,0.52378564,461.6167696,450
1,105,53.822847,-1.5450592,149.5990641,150
1,106,52.636095,-1.1309601,270.2974766,275
1,107,53.903178,-2.348104,107.7553089,100
1,108,53.719675,-2.2885928,127.1502275,125
1,109,53.638276,-2.7802811,122.934925,125
1,110,54.07877,-2.6913286,79.34418722,75
1,111,52.770757,-1.4217489,247.5132867,250
1,112,52.587247,-1.0930768,276.2789774,275
1,113,53.249743,-0.23342218,257.0829098,250
1,114,52.869323,-0.012382832,296.6249241,300
1,115,52.848932,-0.50670652,275.6324337,275
1,116,53.400755,-2.9129162,146.9285045,150
1,117,51.49416,-0.12427641,414.8088227,425
1,118,51.627142,-0.1590634,400.7701068,400
1,119,51.564414,0.13681151,417.3154983,425
1,120,51.354375,-0.0791637,429.9261185,425
1,121,51.401826,0.068982531,430.393662,425
1,122,51.406457,-0.25360591,419.076992,425
1,123,51.532148,-0.32283524,404.4723162,400
1,124,51.89121,-0.42783744,366.0498916,375
1,125,53.278049,-2.2475595,172.4484605,175
1,126,52.812195,-0.85416102,264.2999685,275
1,127,52.061802,-0.40741293,350.5107276,350
1,128,54.546392,-1.2109664,134.774272,125
1,129,51.768988,-2.9026301,327.4395791,325
1,130,53.505193,-2.3186587,147.4137265,150
1,131,55.821305,-3.1079024,124.907746,125
1,132,52.083391,-0.74043165,336.8517953,325
1,133,51.669508,-3.7472281,338.9871312,350
1,134,51.575505,-2.963122,348.6357093,350
1,135,53.535359,-0.13874092,243.0169622,250
1,136,53.58541,-0.58180055,215.7552705,225
1,137,51.396835,-2.7918913,369.3118117,375
1,138,52.561382,-1.6242395,262.2668604,250
1,139,52.953645,-1.1667638,239.2702476,250
1,140,52.501007,-1.4796809,272.4582313,275
1,141,54.977911,-1.6042217,111.9259145,100
1,142,52.664658,1.2261942,374.1748615,375
1,143,52.683596,0.63288955,342.4060701,350
1,144,55.883684,-3.9537938,138.1511176,150
1,145,54.251429,-1.3413861,135.3562072,125
1,146,54.282636,-0.73699003,171.2882343,175
1,147,54.196329,-1.8779744,107.0371599,100
1,148,52.226932,-1.0178316,313.7777074,325
1,149,55.493133,-1.9473639,122.3321091,125
1,150,55.143162,-1.7399081,110.2209218,100
1,151,55.075222,-2.2449481,78.28025859,75
1,152,53.350538,-0.97845631,213.0654898,225
1,153,53.175473,-1.1781529,218.9612608,225
1,154,53.109364,-0.92406569,235.4069651,225
1,155,52.945709,-1.0450904,244.725059,250
1,156,53.032072,-1.25544,228.7085385,225
1,157,53.552537,-2.0482769,151.2711705,150
1,158,51.753525,-1.2394985,355.3032041,350
1,159,51.925865,-1.3820137,333.8649963,325
1,160,51.638223,-1.2829723,366.1778894,375
1,161,51.855366,-4.8990199,334.770186,325
1,162,50.740807,-1.9657793,449.6410755,450
1,163,52.34389,-3.4351733,262.7261547,275
1,164,56.539372,-3.8994538,208.0429843,200
1,165,52.603089,-0.25474139,307.5337413,300
1,166,50.392368,-4.1124463,482.9150927,475
1,167,50.818326,-1.0696442,457.1560469,450
1,168,53.856118,-2.8282211,98.77335755,100
1,169,54.56708,-0.99503762,148.3181021,150
1,170,53.607395,-2.1449745,142.7313703,150
1,171,53.408489,-1.2820255,194.6098941,200
1,172,52.64191,-0.62708232,288.6475112,300
1,173,51.451612,-0.99079074,392.885749,400
1,174,55.837199,-4.5689159,150.4259995,150
1,175,52.393824,-1.3181732,287.9573063,300
1,176,52.514906,-2.0077811,257.6307462,250
1,177,53.567704,-3.0679452,127.1303709,125
1,178,53.78271,-1.1279856,173.7049634,175
1,179,53.402943,-1.5603024,183.3550277,175
1,180,52.662841,-2.7737459,229.4900452,225
1,181,52.430988,-1.7323921,272.8087334,275
1,182,51.896651,-0.52009757,362.369807,350
1,183,52.822126,-1.5349766,238.8461407,250
1,184,51.54676,-2.4630228,355.4083111,350
1,185,53.457191,-2.7006305,143.7612876,150
1,186,52.847888,-2.1749745,218.9230823,225
1,187,53.389914,-2.1176342,164.7931653,175
1,188,54.554563,-1.3066721,128.5171005,125
1,189,54.87175,-1.4583633,118.6845335,125
1,190,51.656169,-4.0770246,343.1935061,350
1,191,51.587322,-1.733721,361.7500232,350
1,192,52.865762,-2.7688556,207.2228141,200
1,193,52.52235,-2.7349584,245.3334542,250
1,194,51.074083,-2.6696515,405.8349357,400
1,195,51.108266,-3.2722365,399.9643584,400
1,196,55.30146,-4.7340931,114.3542753,125
1,197,55.569299,-3.831139,102.5679251,100
1,198,52.604645,-2.2595262,243.0576371,250
1,199,51.668039,-3.3279011,337.7191296,350
1,200,51.716457,-3.1342315,332.4582158,325
1,201,50.914008,-1.4005122,440.1405902,450
1,202,51.930289,0.2941856,389.6642816,400
1,203,56.254927,-4.2096012,182.4070973,175
1,204,53.050444,-2.12409,199.006253,200
1,205,52.250071,1.1914051,403.1507339,400
1,206,52.25655,0.64958546,376.9409922,375
1,207,51.240637,-0.18939242,437.5094129,450
1,208,51.374584,-0.53985136,413.3459345,425
1,209,51.202598,-0.6193998,428.4613838,425
1,210,53.477978,-2.0666643,157.7822308,150
1,211,52.623148,-1.6851042,254.3140956,250
1,212,52.721252,-2.4894489,226.6310524,225
1,213,51.935021,-2.0776968,318.2326915,325
1,214,51.448181,-3.418203,362.2784209,350
1,215,53.244508,-2.5686503,168.9078455,175
1,216,53.659167,-1.4132067,168.3841902,175
1,217,52.612785,-1.9751309,248.0755102,250
1,218,53.398277,-2.5617507,152.6533503,150
1,219,52.278128,-0.71469056,319.0032185,325
1,220,53.526215,-2.5870504,138.6081922,150
1,221,52.590729,-2.1276263,247.0945999,250
1,222,52.1723,-1.5982353,302.9437997,300
1,223,55.95542,-4.5025845,159.474847,150
1,224,55.88489,-3.6084318,133.140761,125
1,225,51.004424,-0.10805097,463.5464948,475
1,226,50.909701,-0.71675427,455.9713538,450
1,227,50.829503,-0.48918973,470.2204262,475
1,228,51.004209,-0.38618716,455.2534024,450
1,229,55.954688,-5.1683338,183.7041343,175
1,230,51.544028,-2.0568388,360.8785951,350
1,231,51.235391,-1.9271589,396.3468918,400
1,232,53.368933,-3.0649046,149.1547858,150
1,233,52.211096,-2.2093238,286.254357,275
1,234,53.012579,-3.0260148,188.8742294,200
1,235,53.966502,-1.1001918,163.7824435,175
2,1,54.703343,-3.2807922,283.7083566,275
2,2,57.237544,-2.7929751,0,0
2,3,53.524482,-1.5494823,420.6522112,425
2,4,51.355997,-2.4932074,654.736585,650
2,5,52.495176,-1.8801345,530.9624921,525
2,6,52.578651,-1.1988298,528.3895993,525
2,7,53.699199,-2.4636348,394.3416023,400
2,8,53.824529,-3.0243034,380.1366682,375
2,9,53.584559,-2.4826348,407.0211491,400
2,10,50.74482,-1.8393092,725.0887382,725
2,11,53.843678,-1.8506703,382.356045,375
2,12,51.553367,-3.613314,634.7617371,625
2,13,52.188609,-0.45486269,581.602453,575
2,14,51.45504,-0.76631993,656.7054287,650
2,15,51.445696,-1.2844366,651.8410193,650
2,16,55.526331,-2.7885726,190.4766569,200
2,17,50.846246,-0.1301968,732.0824555,725
2,18,51.781388,-0.80565504,620.5513819,625
2,19,53.720427,-1.9501065,395.0273532,400
2,20,51.503147,-3.205475,638.6626166,650
2,21,54.982614,-2.8325357,250.9994393,250
2,22,51.894893,-4.2139463,601.6014421,600
2,23,52.29802,-3.9499811,554.7152566,550
2,24,52.740006,-1.1403301,511.5101443,500
2,25,51.470949,-2.6127479,641.7719016,650
2,26,53.165836,-2.300626,454.2094064,450
2,27,53.147443,-3.7466843,459.229588,450
2,28,52.506911,-0.70211934,543.1996595,550
2,29,52.414136,-1.5225461,542.892173,550
2,30,52.178947,0.094035346,592.7463296,600
2,31,52.336644,0.27635061,579.8794972,575
2,32,52.451229,-0.13158562,559.2845003,550
2,33,52.696283,-1.8204725,509.1690553,500
2,34,51.845278,-1.9706451,602.3641758,600
2,35,53.150161,-2.8667844,454.9072689,450
2,36,55.911349,-3.2645951,150.4438153,150
2,37,55.876281,-4.2316167,175.4526489,175
2,38,50.442645,-4.9585661,769.3905794,775
2,39,54.74102,-1.5428965,288.5902667,300
2,40,54.771699,-1.3564076,288.6874406,300
2,41,54.685281,-1.9785006,288.5786574,300
2,42,53.055608,-2.5346635,465.6863329,475
2,43,54.329751,-2.9711899,323.8323552,325
2,44,54.535381,-1.5590276,310.4820937,300
2,45,52.914724,-1.4700544,488.3966599,500
2,46,53.533907,-1.1045433,425.8001959,425
2,47,52.49227,-2.1017429,529.911006,525
2,48,53.111185,-3.2607918,460.1913267,450
2,49,53.367532,-1.8491215,434.8255347,425
2,50,53.211538,-1.3840145,456.8933507,450
2,51,53.130015,-1.6120678,463.2366899,475
2,52,50.444931,-3.5863111,757.5989656,750
2,53,50.820407,-3.4055404,715.1641629,725
2,54,50.94661,-4.0708534,704.9884715,700
2,55,50.538682,-3.8759111,748.7702231,750
2,56,50.79741,-2.3208769,717.2275306,725
2,57,55.057044,-4.026598,254.5277152,250
2,58,56.707601,-2.9123629,59.43901275,50
2,59,52.448001,-0.51028166,552.7052622,550
2,60,53.879279,-0.46810889,401.444193,400
2,61,52.888161,-1.903162,487.3314504,475
2,62,50.926465,-1.3297789,708.659065,700
2,63,54.604659,-2.6263854,293.2294141,300
2,64,52.938167,-1.3567595,487.1291617,475
2,65,55.454514,-4.2882494,218.9433922,225
2,66,55.962957,-4.2245237,166.907886,175
2,67,55.941928,-2.7277556,144.2760797,150
2,68,55.745386,-4.3675535,192.3324298,200
2,69,50.937523,0.36725653,730.681575,725
2,70,51.852716,0.83001784,643.2525418,650
2,71,51.652698,0.46820017,656.3075417,650
2,72,50.717005,-3.5110951,727.066781,725
2,73,50.853811,-1.2099664,717.7606828,725
2,74,56.001593,-3.7721695,150.1352014,150
2,75,56.229659,-3.1655369,114.4884304,125
2,76,50.806452,-1.1629521,723.4263333,725
2,77,52.89354,-4.1037228,490.6436289,500
2,78,51.126182,-0.19621539,700.6948324,700
2,79,51.806873,-2.3787485,604.8901223,600
2,80,53.333872,-2.6809325,434.4992962,425
2,81,52.538578,-1.0094038,535.2304695,525
2,82,54.674675,-1.2702481,300.6586518,300
2,83,50.872361,-0.99035923,717.9269833,725
2,84,52.608632,-1.3870115,522.9052569,525
2,85,51.040172,-0.94063138,700.0387171,700
2,86,50.857872,-1.6315641,713.868464,725
2,87,51.258441,-1.0947258,674.3763393,675
2,88,51.133886,-1.5059904,684.2807523,675
2,89,51.026457,-1.2438248,698.4150665,700
2,90,51.543914,-0.43918647,651.6320343,650
2,91,52.110766,-2.7398073,570.5148759,575
2,92,51.88065,-0.099732385,620.9143896,625
2,93,51.735915,-0.30190589,633.0105638,625
2,94,51.727716,-0.4814434,631.0447908,625
2,95,57.588221,-4.6602743,118.7899963,125
2,96,53.278489,-4.3685632,451.8603755,450
2,97,50.671307,-1.3282522,736.8330882,725
2,98,52.437,-0.75988361,549.8759709,550
2,99,53.765937,-0.33133554,416.4258775,425
2,100,53.642381,-1.7906204,405.0922903,400
2,101,53.430802,-2.8332774,423.6674075,425
2,102,51.091948,0.90501965,725.0063522,725
2,103,51.248977,1.1919614,714.9692958,725
2,104,51.24609,0.52378564,700.6832153,700
2,105,53.822847,-1.5450592,388.0916282,400
2,106,52.636095,-1.1309601,522.9732575,525
2,107,53.903178,-2.348104,372.1531191,375
2,108,53.719675,-2.2885928,392.8056094,400
2,109,53.638276,-2.7802811,400.5763386,400
2,110,54.07877,-2.6913286,351.6208508,350
2,111,52.770757,-1.4217489,504.7289389,500
2,112,52.587247,-1.0930768,528.8006095,525
2,113,53.249743,-0.23342218,472.622977,475
2,114,52.869323,-0.012382832,517.4693445,525
2,115,52.848932,-0.50670652,509.702201,500
2,116,53.400755,-2.9129162,427.0719118,425
2,117,51.49416,-0.12427641,662.0769781,650
2,118,51.627142,-0.1590634,647.1443258,650
2,119,51.564414,0.13681151,659.1749553,650
2,120,51.354375,-0.0791637,677.9224466,675
2,121,51.401826,0.068982531,675.38631,675
2,122,51.406457,-0.25360591,669.424402,675
2,123,51.532148,-0.32283524,654.7130298,650
2,124,51.89121,-0.42783744,614.1754011,625
2,125,53.278049,-2.2475595,442.0036095,450
2,126,52.812195,-0.85416102,507.7782266,500
2,127,52.061802,-0.40741293,596.0756816,600
2,128,54.546392,-1.2109664,315.421992,325
2,129,51.768988,-2.9026301,608.5659364,600
2,130,53.505193,-2.3186587,416.4595745,425
2,131,55.821305,-3.1079024,158.833976,150
2,132,52.083391,-0.74043165,588.5606136,600
2,133,51.669508,-3.7472281,622.688815,625
2,134,51.575505,-2.963122,630.1429296,625
2,135,53.535359,-0.13874092,444.9440101,450
2,136,53.58541,-0.58180055,429.833601,425
2,137,51.396835,-2.7918913,649.9132165,650
2,138,52.561382,-1.6242395,525.7172071,525
2,139,52.953645,-1.1667638,487.862738,500
2,140,52.501007,-1.4796809,533.7538381,525
2,141,54.977911,-1.6042217,262.1365646,250
2,142,52.664658,1.2261942,570.137704,575
2,143,52.683596,0.63288955,552.0976878,550
2,144,55.883684,-3.9537938,166.7455607,175
2,145,54.251429,-1.3413861,344.5925179,350
2,146,54.282636,-0.73699003,353.2407494,350
2,147,54.196329,-1.8779744,343.3141501,350
2,148,52.226932,-1.0178316,569.1203735,575
2,149,55.493133,-1.9473639,201.0683872,200
2,150,55.143162,-1.7399081,242.0955526,250
2,151,55.075222,-2.2449481,243.0704462,250
2,152,53.350538,-0.97845631,447.6232276,450
2,153,53.175473,-1.1781529,463.5562234,475
2,154,53.109364,-0.92406569,474.5380335,475
2,155,52.945709,-1.0450904,490.4307985,500
2,156,53.032072,-1.25544,478.1321225,475
2,157,53.552537,-2.0482769,412.8034722,425
2,158,51.753525,-1.2394985,618.4245471,625
2,159,51.925865,-1.3820137,598.0179228,600
2,160,51.638223,-1.2829723,630.6608144,625
2,161,51.855366,-4.8990199,614.2474491,625
2,162,50.740807,-1.9657793,724.8717049,725
2,163,52.34389,-3.4351733,546.1509268,550
2,164,56.539372,-3.8994538,102.8920831,100
2,165,52.603089,-0.25474139,540.7047816,550
2,166,50.392368,-4.1124463,766.5945512,775
2,167,50.818326,-1.0696442,723.0422032,725
2,168,53.856118,-2.8282211,376.3451227,375
2,169,54.56708,-0.99503762,317.7456348,325
2,170,53.607395,-2.1449745,406.0754675,400
2,171,53.408489,-1.2820255,436.7563879,425
2,172,52.64191,-0.62708232,529.8408447,525
2,173,51.451612,-0.99079074,654.3221312,650
2,174,55.837199,-4.5689159,190.3452381,200
2,175,52.393824,-1.3181732,547.2420539,550
2,176,52.514906,-2.0077811,527.9393082,525
2,177,53.567704,-3.0679452,408.8028829,400
2,178,53.78271,-1.1279856,398.5868288,400
2,179,53.402943,-1.5603024,433.8393571,425
2,180,52.662841,-2.7737459,509.0956067,500
2,181,52.430988,-1.7323921,539.1759011,550
2,182,51.896651,-0.52009757,612.1323676,600
2,183,52.822126,-1.5349766,497.8767542,500
2,184,51.54676,-2.4630228,633.5909138,625
2,185,53.457191,-2.7006305,420.7621369,425
2,186,52.847888,-2.1749745,490.0878256,500
2,187,53.389914,-2.1176342,430.333791,425
2,188,54.554563,-1.3066721,312.7269917,325
2,189,54.87175,-1.4583633,276.1127644,275
2,190,51.656169,-4.0770246,626.6530477,625
2,191,51.587322,-1.733721,632.4379551,625
2,192,52.865762,-2.7688556,486.5225995,475
2,193,52.52235,-2.7349584,524.7348267,525
2,194,51.074083,-2.6696515,685.8516538,675
2,195,51.108266,-3.2722365,682.7374285,675
2,196,55.30146,-4.7340931,246.7814461,250
2,197,55.569299,-3.831139,196.4436907,200
2,198,52.604645,-2.2595262,516.6874401,525
2,199,51.668039,-3.3279011,620.7324228,625
2,200,51.716457,-3.1342315,614.7708006,625
2,201,50.914008,-1.4005122,709.4278773,700
2,202,51.930289,0.2941856,623.2426318,625
2,203,56.254927,-4.2096012,139.5482358,150
2,204,53.050444,-2.12409,467.9060641,475
2,205,52.250071,1.1914051,611.246536,600
2,206,52.25655,0.64958546,596.8051457,600
2,207,51.240637,-0.18939242,688.4040443,700
2,208,51.374584,-0.53985136,668.5621332,675
2,209,51.202598,-0.6193998,686.2141999,675
2,210,53.477978,-2.0666643,420.9214475,425
2,211,52.623148,-1.6851042,518.363073,525
2,212,52.721252,-2.4894489,502.9649137,500
2,213,51.935021,-2.0776968,591.8404449,600
2,214,51.448181,-3.418203,645.4994574,650
2,215,53.244508,-2.5686503,444.6095906,450
2,216,53.659167,-1.4132067,407.6713533,400
2,217,52.612785,-1.9751309,517.3032581,525
2,218,53.398277,-2.5617507,427.5252296,425
2,219,52.278128,-0.71469056,567.7911596,575
2,220,53.526215,-2.5870504,413.2458434,425
2,221,52.590729,-2.1276263,518.8552059,525
2,222,52.1723,-1.5982353,568.8569914,575
2,223,55.95542,-4.5025845,177.1803746,175
2,224,55.88489,-3.6084318,158.6960831,150
2,225,51.004424,-0.10805097,715.2845664,725
2,226,50.909701,-0.71675427,716.9832603,725
2,227,50.829503,-0.48918973,728.692004,725
2,228,51.004209,-0.38618716,711.0838023,700
2,229,55.954688,-5.1683338,204.1438528,200
2,230,51.544028,-2.0568388,635.318996,625
2,231,51.235391,-1.9271589,670.2177511,675
2,232,53.368933,-3.0649046,430.8929054,425
2,233,52.211096,-2.2093238,560.5914421,550
2,234,53.012579,-3.0260148,470.426796,475
2,235,53.966502,-1.1001918,379.3220292,375
3,1,54.703343,-3.2807922,173.2399465,175
3,2,57.237544,-2.7929751,420.6522112,425
3,3,53.524482,-1.5494823,0,0
3,4,51.355997,-2.4932074,249.5902936,250
3,5,52.495176,-1.8801345,116.6351086,125
3,6,52.578651,-1.1988298,107.8154175,100
3,7,53.699199,-2.4636348,63.52682599,75
3,8,53.824529,-3.0243034,102.9887298,100
3,9,53.584559,-2.4826348,62.18080061,50
3,10,50.74482,-1.8393092,309.8146955,300
3,11,53.843678,-1.8506703,40.70498501,50
3,12,51.553367,-3.613314,260.1181648,250
3,13,52.188609,-0.45486269,165.8853768,175
3,14,51.45504,-0.76631993,236.2640242,225
3,15,51.445696,-1.2844366,231.93792,225
3,16,55.526331,-2.7885726,236.7417426,225
3,17,50.846246,-0.1301968,313.3158245,325
3,18,51.781388,-0.80565504,200.3272481,200
3,19,53.720427,-1.9501065,34.31361937,25
3,20,51.503147,-3.205475,251.3546638,250
3,21,54.982614,-2.8325357,182.5073963,175
3,22,51.894893,-4.2139463,255.4591434,250
3,23,52.29802,-3.9499811,211.3577893,200
3,24,52.740006,-1.1403301,91.46566539,100
3,25,51.470949,-2.6127479,239.5538123,250
3,26,53.165836,-2.300626,63.97470953,75
3,27,53.147443,-3.7466843,152.2059598,150
3,28,52.506911,-0.70211934,126.6761333,125
3,29,52.414136,-1.5225461,123.5345114,125
3,30,52.178947,0.094035346,186.1640029,175
3,31,52.336644,0.27635061,180.354629,175
3,32,52.451229,-0.13158562,152.6993851,150
3,33,52.696283,-1.8204725,93.90395104,100
3,34,51.845278,-1.9706451,188.950127,200
3,35,53.150161,-2.8667844,97.09903366,100
3,36,55.911349,-3.2645951,287.6497709,300
3,37,55.876281,-4.2316167,313.6009111,325
3,38,50.442645,-4.9585661,415.0665009,425
3,39,54.74102,-1.5428965,135.3617086,125
3,40,54.771699,-1.3564076,139.3474131,150
3,41,54.685281,-1.9785006,132.1681706,125
3,42,53.055608,-2.5346635,83.86788864,75
3,43,54.329751,-2.9711899,129.3920963,125
3,44,54.535381,-1.5590276,112.479899,100
3,45,52.914724,-1.4700544,68.04291754,75
3,46,53.533907,-1.1045433,29.51384734,25
3,47,52.49227,-2.1017429,120.6591103,125
3,48,53.111185,-3.2607918,122.9265339,125
3,49,53.367532,-1.8491215,26.47596285,25
3,50,53.211538,-1.3840145,36.51567046,25
3,51,53.130015,-1.6120678,44.08283342,50
3,52,50.444931,-3.5863111,369.9630696,375
3,53,50.820407,-3.4055404,326.4414634,325
3,54,50.94661,-4.0708534,334.4411195,325
3,55,50.538682,-3.8759111,368.434078,375
3,56,50.79741,-2.3208769,307.8812367,300
3,57,55.057044,-4.026598,234.6749325,225
3,58,56.707601,-2.9123629,364.726482,375
3,59,52.448001,-0.51028166,138.5972918,150
3,60,53.879279,-0.46810889,81.58099447,75
3,61,52.888161,-1.903162,74.62767787,75
3,62,50.926465,-1.3297789,289.3727727,300
3,63,54.604659,-2.6263854,139.3257438,150
3,64,52.938167,-1.3567595,66.48478136,75
3,65,55.454514,-4.2882494,278.5417055,275
3,66,55.962957,-4.2245237,321.3489717,325
3,67,55.941928,-2.7277556,279.4932988,275
3,68,55.745386,-4.3675535,306.8309261,300
3,69,50.937523,0.36725653,316.1421188,325
3,70,51.852716,0.83001784,245.8889028,250
3,71,51.652698,0.46820017,249.0868231,250
3,72,50.717005,-3.5110951,339.9081616,350
3,73,50.853811,-1.2099664,297.9691143,300
3,74,56.001593,-3.7721695,310.517122,300
3,75,56.229659,-3.1655369,318.3735597,325
3,76,50.806452,-1.1629521,303.4845231,300
3,77,52.89354,-4.1037228,184.4674254,175
3,78,51.126182,-0.19621539,282.2719328,275
3,79,51.806873,-2.3787485,199.1224613,200
3,80,53.333872,-2.6809325,78.11229369,75
3,81,52.538578,-1.0094038,115.5058548,125
3,82,54.674675,-1.2702481,129.2752606,125
3,83,50.872361,-0.99035923,297.4671961,300
3,84,52.608632,-1.3870115,102.4665164,100
3,85,51.040172,-0.94063138,279.4444747,275
3,86,50.857872,-1.6315641,296.6621118,300
3,87,51.258441,-1.0947258,253.9579462,250
3,88,51.133886,-1.5059904,265.9314835,275
3,89,51.026457,-1.2438248,278.6454061,275
3,90,51.543914,-0.43918647,232.8358744,225
3,91,52.110766,-2.7398073,176.538418,175
3,92,51.88065,-0.099732385,207.454915,200
3,93,51.735915,-0.30190589,216.1419368,225
3,94,51.727716,-0.4814434,212.548871,225
3,95,57.588221,-4.6602743,492.9170271,500
3,96,53.278489,-4.3685632,189.4262612,200
3,97,50.671307,-1.3282522,317.7199034,325
3,98,52.437,-0.75988361,132.0867866,125
3,99,53.765937,-0.33133554,84.89567184,75
3,100,53.642381,-1.7906204,20.66205396,25
3,101,53.430802,-2.8332774,85.8393329,75
3,102,51.091948,0.90501965,318.1642594,325
3,103,51.248977,1.1919614,314.4719508,325
3,104,51.24609,0.52378564,290.084122,300
3,105,53.822847,-1.5450592,33.19709882,25
3,106,52.636095,-1.1309601,102.7316895,100
3,107,53.903178,-2.348104,67.47881998,75
3,108,53.719675,-2.2885928,53.49376286,50
3,109,53.638276,-2.7802811,82.4651597,75
3,110,54.07877,-2.6913286,97.2559973,100
3,111,52.770757,-1.4217489,84.28558577,75
3,112,52.587247,-1.0930768,108.6610352,100
3,113,53.249743,-0.23342218,92.72027619,100
3,114,52.869323,-0.012382832,125.9327247,125
3,115,52.848932,-0.50670652,102.4904846,100
3,116,53.400755,-2.9129162,91.56237326,100
3,117,51.49416,-0.12427641,245.6965632,250
3,118,51.627142,-0.1590634,231.1416155,225
